,0
Name,"CURALEAF HOLDINGS, INC."
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"Oct 29, 2018"
Insider Percentage,33.11%
Institution Percentage,0.58%
