,0
Name,THE BANK OF NOVA SCOTIA
Currency,USD
Sector,Financial Services
Industry,Banks—Diversified
Country,CA
IPO,"Mar 17, 1980"
Insider Percentage,0.02%
Institution Percentage,55.89%
