,0
Name,APOLLO STRATEGIC GROWTH CAPITAL
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Oct 2, 2020"
Insider Percentage,- -
Institution Percentage,0.71%
