,0
Name,"CITIZENS FINANCIAL GROUP, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Sep 24, 2014"
Insider Percentage,0.46%
Institution Percentage,97.69%
