,0
Name,ARROWROOT ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Apr 22, 2021"
Insider Percentage,24.58%
Institution Percentage,72.86%
