,0
Name,LERER HIPPEAU ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Mar 4, 2021"
Insider Percentage,- -
Institution Percentage,99.65%
