,0
Name,"1895 BANCORP OF WISCONSIN, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Jan 9, 2019"
Insider Percentage,44.17%
Institution Percentage,21.10%
