,0
Name,"INHIBIKASE THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Dec 23, 2020"
Insider Percentage,21.25%
Institution Percentage,24.75%
