,0
Name,"NRX PHARMACEUTICALS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Nov 20, 2017"
Insider Percentage,52.42%
Institution Percentage,4.85%
