,0
Name,ATA CREATIVITY GLOBAL
Currency,USD
Sector,Consumer Defensive
Industry,Education & Training Services
Country,CN
IPO,"Jan 29, 2008"
Insider Percentage,5.53%
Institution Percentage,17.09%
