,0
Name,"ROCKET COMPANIES, INC."
Currency,USD
Sector,Financial Services
Industry,Mortgage Finance
Country,US
IPO,"Aug 6, 2020"
Insider Percentage,2.65%
Institution Percentage,61.43%
