,0
Name,"ENSYSCE BIOSCIENCES, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Feb 26, 2018"
Insider Percentage,54.39%
Institution Percentage,11.28%
