,0
Name,"STRATS TRUST FOR GOLDMAN SACHS GROUP SECURITIES, SERIES 2006-2"
Currency,USD
Sector,
Industry,
Country,US
IPO,"Nov 13, 2013"
Insider Percentage,- -
Institution Percentage,- -
