,0
Name,STERLING CONSOLIDATED CORP.
Currency,USD
Sector,Consumer Cyclical
Industry,Auto Parts
Country,US
IPO,"Apr 30, 2013"
Insider Percentage,71.88%
Institution Percentage,- -
