,0
Name,"FUWEI FILMS (HOLDINGS) CO., LTD."
Currency,USD
Sector,Consumer Cyclical
Industry,Packaging & Containers
Country,CN
IPO,"Nov 24, 2006"
Insider Percentage,65.45%
Institution Percentage,6.75%
