,0
Name,"SPANISH BROADCASTING SYSTEM, INC."
Currency,USD
Sector,Communication Services
Industry,Broadcasting
Country,US
IPO,"Oct 28, 1999"
Insider Percentage,5.89%
Institution Percentage,1.97%
