,0
Name,GREEN HYGIENICS HOLDINGS INC.
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"Aug 8, 2011"
Insider Percentage,52.89%
Institution Percentage,- -
