,0
Name,"GERMAN AMERICAN BANCORP, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"May 18, 1993"
Insider Percentage,5.94%
Institution Percentage,39.46%
