,0
Name,"INGLES MARKETS, INCORPORATED"
Currency,USD
Sector,Consumer Defensive
Industry,Grocery Stores
Country,US
IPO,"Sep 28, 1987"
Insider Percentage,1.18%
Institution Percentage,88.95%
