,0
Name,"TWINLAB CONSOLIDATED HOLDINGS, INC."
Currency,USD
Sector,Consumer Defensive
Industry,Packaged Foods
Country,US
IPO,"May 7, 2015"
Insider Percentage,82.08%
Institution Percentage,- -
