,0
Name,"SUMMER ENERGY HOLDINGS, INC."
Currency,USD
Sector,Utilities
Industry,Utilities—Regulated Electric
Country,US
IPO,"Dec 17, 2008"
Insider Percentage,40.08%
Institution Percentage,- -
