,0
Name,"AVIDITY BIOSCIENCES, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jun 12, 2020"
Insider Percentage,7.59%
Institution Percentage,95.75%
