,0
Name,DISRUPTIVE ACQUISITION CORPORATION I
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"May 14, 2021"
Insider Percentage,- -
Institution Percentage,78.35%
