,0
Name,EVOLUTION PETROLEUM CORPORATION
Currency,USD
Sector,Energy
Industry,Oil & Gas E&P
Country,US
IPO,"Apr 11, 1996"
Insider Percentage,8.97%
Institution Percentage,63.53%
