,0
Name,AXIS CAPITAL HOLDINGS LIMITED
Currency,USD
Sector,Financial Services
Industry,Insurance—Property & Casualty
Country,BM
IPO,"Jul 1, 2003"
Insider Percentage,1.02%
Institution Percentage,93.75%
