,0
Name,NVENT ELECTRIC PLC
Currency,USD
Sector,Industrials
Industry,Electrical Equipment & Parts
Country,GB
IPO,"Apr 16, 2018"
Insider Percentage,0.70%
Institution Percentage,91.28%
