,0
Name,"HONDA MOTOR CO., LTD."
Currency,USD
Sector,Consumer Cyclical
Industry,Auto Manufacturers
Country,JP
IPO,"Sep 4, 2001"
Insider Percentage,- -
Institution Percentage,5.11%
