,0
Name,WEST FRASER TIMBER CO. LTD.
Currency,USD
Sector,Basic Materials
Industry,Lumber & Wood Production
Country,CA
IPO,"Jul 11, 2007"
Insider Percentage,25.57%
Institution Percentage,59.60%
