,0
Name,"NICHOLAS FINANCIAL, INC."
Currency,USD
Sector,Financial Services
Industry,Credit Services
Country,US
IPO,"Aug 22, 1994"
Insider Percentage,5.93%
Institution Percentage,38.48%
