,0
Name,ACE GLOBAL BUSINESS ACQUISITION LIMITED
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,HK
IPO,"May 21, 2021"
Insider Percentage,24.02%
Institution Percentage,63.80%
