,0
Name,"CONTROLADORA VUELA COMPAÑÍA DE AVIACIÓN, S.A.B. DE C.V."
Currency,USD
Sector,Industrials
Industry,Airlines
Country,MX
IPO,"Sep 18, 2013"
Insider Percentage,8.59%
Institution Percentage,56.36%
