,0
Name,10X CAPITAL VENTURE ACQUISITION CORP. II
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Oct 1, 2021"
Insider Percentage,- -
Institution Percentage,- -
