,0
Name,"KEZAR LIFE SCIENCES, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jun 21, 2018"
Insider Percentage,25.13%
Institution Percentage,73.54%
