,0
Name,"EDGEWISE THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Mar 26, 2021"
Insider Percentage,1.16%
Institution Percentage,109.39%
