,0
Name,AMERICAN ACQUISITION OPPORTUNITY INC.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Mar 18, 2021"
Insider Percentage,- -
Institution Percentage,5.05%
