,0
Name,OFFICE PROPERTIES INCOME TRUST
Currency,USD
Sector,Real Estate
Industry,REIT—Office
Country,US
IPO,"Jun 3, 2009"
Insider Percentage,1.94%
Institution Percentage,78.08%
