,0
Name,"EVER-GLORY INTERNATIONAL GROUP, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Apparel Manufacturing
Country,CN
IPO,"Jul 16, 2008"
Insider Percentage,73.11%
Institution Percentage,1.21%
