,0
Name,APOLLO STRATEGIC GROWTH CAPITAL II
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Apr 5, 2021"
Insider Percentage,1.16%
Institution Percentage,79.35%
