,0
Name,GENETIC TECHNOLOGIES LIMITED
Currency,USD
Sector,Healthcare
Industry,Diagnostics & Research
Country,AU
IPO,"Jan 2, 2003"
Insider Percentage,- -
Institution Percentage,1.31%
