,0
Name,BROAD CAPITAL ACQUISITION CORP
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Jan 11, 2022"
Insider Percentage,- -
Institution Percentage,21.70%
