,0
Name,HILTON GRAND VACATIONS INC.
Currency,USD
Sector,Consumer Cyclical
Industry,Resorts & Casinos
Country,US
IPO,"Dec 13, 2016"
Insider Percentage,0.82%
Institution Percentage,98.75%
