,0
Name,"HTG MOLECULAR DIAGNOSTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Diagnostics & Research
Country,US
IPO,"May 6, 2015"
Insider Percentage,14.68%
Institution Percentage,27.39%
