,0
Name,PMV CONSUMER ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Nov 12, 2020"
Insider Percentage,- -
Institution Percentage,86.39%
