,0
Name,TRANE TECHNOLOGIES PLC
Currency,USD
Sector,Industrials
Industry,Specialty Industrial Machinery
Country,IE
IPO,"Oct 10, 1906"
Insider Percentage,0.45%
Institution Percentage,86.91%
