,0
Name,"BRIGHTHOUSE FINANCIAL, INC."
Currency,USD
Sector,Financial Services
Industry,Insurance—Life
Country,US
IPO,"Jul 17, 2017"
Insider Percentage,0.84%
Institution Percentage,83.57%
