,0
Name,STEVANATO GROUP S.P.A.
Currency,USD
Sector,Healthcare
Industry,Medical Instruments & Supplies
Country,IT
IPO,"Jul 16, 2021"
Insider Percentage,2.99%
Institution Percentage,113.88%
