,0
Name,ENCORE WIRE CORPORATION
Currency,USD
Sector,Industrials
Industry,Electrical Equipment & Parts
Country,US
IPO,"Jul 16, 1992"
Insider Percentage,3.59%
Institution Percentage,94.03%
