,0
Name,"SILVERBOW RESOURCES, INC."
Currency,USD
Sector,Energy
Industry,Oil & Gas E&P
Country,US
IPO,"Aug 5, 2009"
Insider Percentage,3.03%
Institution Percentage,74.46%
