,0
Name,"KATAPULT HOLDINGS, INC."
Currency,USD
Sector,Technology
Industry,Software—Infrastructure
Country,US
IPO,"Dec 30, 2019"
Insider Percentage,45.76%
Institution Percentage,30.75%
