,0
Name,"STEVEN MADDEN, LTD."
Currency,USD
Sector,Consumer Cyclical
Industry,Footwear & Accessories
Country,US
IPO,"Dec 13, 1993"
Insider Percentage,6.12%
Institution Percentage,95.25%
