,0
Name,KINGSWOOD ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Feb 17, 2021"
Insider Percentage,22.45%
Institution Percentage,99.56%
