,0
Name,"SOUND FINANCIAL BANCORP, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Aug 23, 2012"
Insider Percentage,14.95%
Institution Percentage,45.10%
