,0
Name,HEALTH DISCOVERY CORPORATION
Currency,USD
Sector,Healthcare
Industry,Health Information Services
Country,US
IPO,"Jan 2, 2013"
Insider Percentage,28.68%
Institution Percentage,5.61%
