,0
Name,CUSHMAN & WAKEFIELD PLC
Currency,USD
Sector,Real Estate
Industry,Real Estate Services
Country,GB
IPO,"Aug 2, 2018"
Insider Percentage,13.33%
Institution Percentage,82.93%
