,0
Name,RESOLUTE FOREST PRODUCTS INC.
Currency,USD
Sector,Basic Materials
Industry,Paper & Paper Products
Country,CA
IPO,"May 18, 1984"
Insider Percentage,1.47%
Institution Percentage,89.98%
