,0
Name,CLICKSTREAM CORPORATION
Currency,USD
Sector,Communication Services
Industry,Electronic Gaming & Multimedia
Country,US
IPO,"Jan 3, 2000"
Insider Percentage,8.16%
Institution Percentage,- -
