,0
Name,FIRST NORTHERN COMMUNITY BANCORP
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Mar 14, 1996"
Insider Percentage,8.70%
Institution Percentage,12.55%
