,0
Name,GREENIDGE GENERATION HOLDINGS INC.
Currency,USD
Sector,Financial Services
Industry,Capital Markets
Country,US
IPO,"Jul 19, 2000"
Insider Percentage,3.80%
Institution Percentage,51.62%
