,0
Name,LAVA THERAPEUTICS N.V.
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,NL
IPO,"Mar 25, 2021"
Insider Percentage,29.27%
Institution Percentage,57.23%
