,0
Name,"CAESARS ENTERTAINMENT, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Resorts & Casinos
Country,US
IPO,"Sep 19, 2014"
Insider Percentage,4.48%
Institution Percentage,95.30%
