,0
Name,INTEGRA RESOURCES CORP.
Currency,USD
Sector,Basic Materials
Industry,Other Precious Metals & Mining
Country,CA
IPO,"Jul 31, 2020"
Insider Percentage,10.51%
Institution Percentage,31.30%
