,0
Name,ZOETIS INC.
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"Feb 1, 2013"
Insider Percentage,0.24%
Institution Percentage,92.88%
