,0
Name,"BECTON, DICKINSON AND COMPANY"
Currency,USD
Sector,Healthcare
Industry,Medical Instruments & Supplies
Country,US
IPO,"Sep 25, 1963"
Insider Percentage,0.77%
Institution Percentage,88.92%
