,0
Name,ROGERS COMMUNICATIONS INC.
Currency,USD
Sector,Communication Services
Industry,Telecom Services
Country,CA
IPO,"Jun 1, 1905"
Insider Percentage,10.95%
Institution Percentage,60.55%
